"Time","instance","Value #sql count","Value #qps","Value #iops in progress","Value #cpu","Value #disk write bytes","Value #read batch latency p99","Value #exec latency p99","Value #admission wait queue length","Value #admission wait rate","Value #goroutines per cpu","Value #l0 sublevels","Value #l0 files","Value #quota used","Value #disk read bytes","Value #replica read bytes","Value #replica write bytes","Value #read keys","Value #write keys","Value #io tokens exhausted","Value #heartbeat latency p99","Value #kv used slots / total","Value #command latency p99","Value #compaction write bytes","Value #compaction read bytes","Value #write stall duratiion","Value #leaseholders","Value #memory"
2022-09-05 17:12:30,35.231.39.205:26258,228,418,9,0.340,309075996,126856723,80709193,0,0,0.0356,1,16,0.100,222124442,4918211,10189569,122,1629,0,60827893,0.00526,2050584,248490748,253930414,0,505,12035690496
2022-09-05 17:12:45,35.231.39.205:26258,232,417,8.83,0.334,307536691,128408616,83581142,0,0,0.0831,2,29,0.120,237842842,5756745,10187163,135,1625,0,60806921,0.0158,1992785,232995772,238870475,0,506,12059254784
2022-09-05 17:13:00,35.231.39.205:26258,326,417,9,0.403,304281939,119428611,82319207,0,0,0.0801,2,20,0.120,204624486,7691145,10187190,165,1627,0,60764978,0.0211,6918798,235619739,241815437,0,507,12176740352
2022-09-05 17:13:15,35.231.39.205:26258,315,416,9.17,0.358,302620121,120418467,82288515,0,0,0.280,1,15,0.140,197838029,8706151,10185114,180,1629,0,60744007,0.0158,7518102,249287707,256010855,0,507,12174934016
2022-09-05 17:13:30,35.231.39.205:26258,407,416,9.67,0.409,300597022,100192242,89669756,0,0,0.145,1,13,0.260,208560742,10630206,10184632,209,1631,0,61740154,0.174,10740707,251793412,259805881,0,508,12149538816
2022-09-05 17:13:45,35.231.39.205:26258,679,422,8.67,0.657,300983190,89440910,142041309,0,0,2.08,3,56,0.500,179880141,11163632,10205167,220,1643,0,61719182,0.237,19224118,245372579,256249427,0,508,12497920000
2022-09-05 17:14:00,35.231.39.205:26258,702,422,7.83,0.313,301723012,86793394,141375356,0,0,0.0512,3,38,0.440,158318797,12042499,10204046,233,1636,0,61666754,0,19575748,268116932,279925353,0,507,12302794752
2022-09-05 17:14:15,35.231.39.205:26258,681,420,6.33,0.314,298866307,92239734,141951638,0,0,0.0698,2,21,0.380,227492864,12668320,10199769,242,1631,0,61645782,0.0158,20662869,250324531,256811186,0,506,12363096064
2022-09-05 17:14:30,35.231.39.205:26258,425,422,4.50,0.419,296946003,102563637,104046700,0,0,0.443,3,71,0.180,213527757,13828015,10206709,261,1641,0,62652415,0.0474,14572648,237424769,243258415,0,505,12290514944
2022-09-05 17:14:45,35.231.39.205:26258,363,421,4.33,0.348,296273087,107316510,107022728,0,0,0.217,2,32,0.200,201094963,14280280,10206182,268,1648,0,62631443,0.0368,14243156,247683244,254932973,0,506,12375162880
2022-09-05 17:15:00,35.231.39.205:26258,398,424,5.83,0.300,295207533,108849178,157077659,0,0,0.0831,2,10,0.220,221676749,15291121,10205223,283,1642,0,62579015,0.0105,15081786,244700203,252528842,0,507,12310290432
2022-09-05 17:15:15,35.231.39.205:26258,312,421,6.67,0.282,294163788,116867289,157401043,0,0,0.0331,2,11,0.180,232455168,15859173,10201255,291,1634,0,62558043,0.00526,13850860,241916267,248713523,0,507,12369608704
2022-09-05 17:15:30,35.231.39.205:26258,234,418,6.33,0.325,292660528,123920711,163514940,0,0,0.0981,3,51,0.100,232270848,17138751,10195417,310,1624,0,62505614,0.0316,16397308,235702152,239198526,0,508,12315693056
2022-09-05 17:15:45,35.231.39.205:26258,183,417,7.83,0.304,291219654,123396423,90056366,0,0,0.0463,2,22,0.180,242107187,17795365,10193413,320,1616,0,62484643,0.0474,6295649,231998010,236654557,0,508,12255236096
2022-09-05 17:16:00,35.231.39.205:26258,197,416,7.50,0.291,288536760,125605423,91757390,0,0,0.0531,2,15,0.200,251180237,18953988,10189089,337,1606,0,62442700,0.0368,8478391,237367425,241738565,0,508,12408848384
2022-09-05 17:16:15,35.231.39.205:26258,178,414,8.17,0.295,286993698,128219872,84049058,0,0,0.0355,2,18,0.180,252588851,19571959,10192153,346,1593,0,62421728,0.0316,2886532,226674290,230477265,0,508,12288012288
2022-09-05 17:16:30,35.231.39.205:26258,179,411,8.50,0.328,286419509,125283859,84836388,0,0,0.0581,2,28,0.120,246163251,20756312,10189339,364,1570,0,62369299,0.0474,2392864,233076046,238591816,0,508,12395220992
2022-09-05 17:16:45,35.231.39.205:26258,182,411,8.17,0.320,286092521,125871062,92356895,0,0,0.104,2,14,0.160,239873024,21271408,10187998,371,1568,0,62348328,0.0474,3500495,239708224,246000228,0,508,12277460992
2022-09-05 17:17:00,35.231.39.205:26258,218,410,7.33,0.305,286560694,119831264,87677930,0,0,0.0376,1,20,0.120,221757440,22530713,10182231,390,1564,0,62295899,0.00526,4696964,243200472,247914102,0,507,12285431808
2022-09-05 17:17:15,35.231.39.205:26258,221,409,6.17,0.304,286452122,118656859,86963173,0,0,0.0299,2,25,0.160,226897715,23165869,10178842,399,1560,0,62274928,0.0421,4617753,241826914,245450793,0,507,12376997888
2022-09-05 17:17:30,35.231.39.205:26258,238,409,6.50,0.307,287293454,111170027,87284599,0,0,0.0681,2,9,0.160,216990720,24433623,10176399,418,1555,0,62232985,0.00526,9304179,253920944,257889771,0,507,12318707712
2022-09-05 17:17:45,35.231.39.205:26258,340,419,6,0.514,287106733,113705250,106305357,0,219747,1.48,3,32,0.160,215205683,25254904,10182816,432,1551,0,62212013,0.909,15999656,241998277,247669871,0,514,12603891712
2022-09-05 17:18:00,35.231.39.205:26258,1037,725,6.33,0.645,289159648,89174961,125745832,0,298926,1.56,3,78,0.220,123503002,28510934,10565586,1828,1616,0,63208160,0.0405,17190202,239554784,247783803,0,537,12258693120
2022-09-05 17:18:15,35.231.39.205:26258,1334,658,6.50,0.641,290782455,82101170,117343143,0,298926,1.54,4,82,0.220,118155059,29579904,10559784,1404,1619,0,63187189,0.0405,16845792,249117184,260044580,0,537,12402548736
2022-09-05 17:18:30,35.231.39.205:26258,1881,611,5.33,0.634,293267385,42096830,105839309,0,79179,1.52,5,61,0.220,113669939,30428516,10571068,1140,1633,0,63134760,0.153,15225840,253485116,264927866,0,539,12296486912
2022-09-05 17:18:45,35.231.39.205:26258,1864,602,6.50,0.646,292978956,41186831,89592117,0,0,1.27,6,108,0.560,118674432,31036943,10582016,1054,1641,0,64162364,0.0811,14795085,245131284,257414430,0,540,12453150720
2022-09-05 17:19:00,35.231.39.205:26258,1864,595,5.33,0.653,297748861,36311687,87996055,0,0,1.59,6,131,0.580,91563827,31114794,10605535,940,1654,0,64120421,0.0405,12624911,264030925,275424351,0,541,12147523584
2022-09-05 17:19:15,35.231.39.205:26258,1864,595,6.17,0.637,299202588,41355836,92926955,0,0,1.64,6,105,0.640,123604992,31248230,10622274,904,1663,0,64099450,0.0991,12743178,248140374,259127165,0,541,12373835776
2022-09-05 17:19:30,35.231.39.205:26258,1865,597,7.17,0.637,302716603,35804675,92775461,0,0,1.40,8,217,0.300,106605158,31409985,10650170,883,1680,0,65179483,0.0450,11751915,252057429,263395715,0,541,12178714624
2022-09-05 17:19:45,35.231.39.205:26258,1864,599,5.83,0.641,304722217,39358608,99914173,0,0,1.29,8,197,0.340,121659392,31437069,10663774,861,1689,0,65137540,0.113,13691718,247540592,258998421,0,541,12224835584
2022-09-05 17:20:00,35.231.39.205:26258,1865,602,5.67,0.643,309041816,36352631,89236113,0,0,1.46,11,326,0.240,110377779,31683800,10690178,831,1704,0,67129835,0.158,12625697,239640445,248927819,0,541,12351066112
2022-09-05 17:20:15,35.231.39.205:26258,1864,606,5.50,0.634,311585601,40730186,91311033,0,0,1.49,10,245,0.320,114730803,31600974,10704188,816,1713,0,69185043,0.203,13230942,262536684,275984935,0,541,12295184384
2022-09-05 17:20:30,35.231.39.205:26258,1865,612,3.83,0.640,315716672,38635258,96202233,0,0,1.62,10,326,0.320,128432128,31955874,10730980,820,1727,0,69101157,0.0586,13619900,246328822,254556143,0,541,12255334400
2022-09-05 17:20:45,35.231.39.205:26258,1864,615,4.17,0.636,318757754,39077567,97931434,0,0,1.39,12,278,0.420,119731200,31790311,10743688,808,1735,0,69059214,0.0856,14343491,254981165,267443350,0,541,12218187776
2022-09-05 17:21:00,35.231.39.205:26258,1865,622,5.83,0.651,322814870,41201410,103673070,0,0,1.67,12,376,0.400,137254298,32125213,10776099,797,1757,0,68954357,0.149,14827262,237445890,247561204,0,541,12191322112
2022-09-05 17:21:15,35.231.39.205:26258,1865,627,5.67,0.632,325247951,34959523,103361788,0,0,1.56,18,646,0.380,124173722,32044156,10792920,789,1769,0,68912414,0.0586,14759296,214622983,217339048,0,541,12086267904
2022-09-05 17:21:30,35.231.39.205:26258,1864,645,7.50,0.659,328753943,41587522,90300110,0,0,1.62,15,488,0.300,135390003,32323246,10819854,797,1807,0,70904708,0.0676,14449590,276983620,291492852,0,541,12277006336
2022-09-05 17:21:45,35.231.39.205:26258,1865,650,7.50,0.643,330818991,37464122,93094159,0,0,1.47,16,640,0.300,112689357,32303462,10832656,792,1816,0,70862765,0.0405,14120062,233842820,245100731,0,541,12199186432
2022-09-05 17:22:00,35.231.39.205:26258,1864,657,7.50,0.648,334168954,41479458,94123275,0,0,1.51,19,640,0.260,128269722,32506642,10872422,787,1831,0,70778879,0.0991,13912452,255022334,265789915,0,541,12285628416
2022-09-05 17:22:15,35.231.39.205:26258,1865,661,7.33,0.645,336006504,35076234,90645531,0,0,1.51,16,513,0.380,118189466,32567199,10896118,785,1839,0,71740573,0.0360,13739635,257653744,270450379,0,541,12142600192
2022-09-05 17:22:30,35.231.39.205:26258,1851,677,5.67,0.654,338924452,44824203,1971115753,0,545712,1.34,13,423,0.500,122805862,32774899,10919798,797,1861,199060,71710614,0.109,14098474,251096185,266039783,0,541,12513615872
2022-09-05 17:22:45,35.231.39.205:26258,1750,699,5,0.795,337532377,67478583,4831838207,2541,37500846,5.92,19,696,0.440,123515290,33279143,10904276,802,1898,648050,72297816,1.05,17623536,266826462,280952829,0,542,14131638272
2022-09-05 17:23:00,35.231.39.205:26258,1772,718,3.17,0.673,335427386,86390325,8053063679,0,101855627,2.25,19,777,2.40,125127066,34695203,10964858,821,1944,292907,74065416,0.0263,32284701,209022835,217262365,0,542,13767233536
2022-09-05 17:23:15,35.231.39.205:26258,1653,743,2.33,0.810,332710961,117092630,8053063679,0,117634429,9.86,22,737,3.28,120168243,37736502,10936485,866,1977,792417,74652618,0.0402,36562533,266054495,277525508,0,542,15174324224
2022-09-05 17:23:30,35.231.39.205:26258,1357,810,3,0.790,327570722,150960161,14495514623,0,351807849,19.9,24,901,13.0,112523264,38759755,10990103,883,2068,722592,75227837,0.890,51100771,177602362,184923496,0,542,17670455296
2022-09-05 17:23:45,35.231.39.205:26258,1330,814,3.33,0.682,325851065,148858178,17179869183,0,298699362,3.03,31,1189,11.1,140725248,39024764,11003337,885,2085,261193,77101792,0.157,55050888,152288126,158179372,64086374,542,18101694464
2022-09-05 17:24:00,35.231.39.205:26258,1098,862,2.67,0.783,322129609,151173900,17179869183,0,292646150,6.05,27,1004,11.9,143763046,39278352,10903930,883,2144,999609,80195091,0.567,55249130,236102315,248312394,0,542,16853102592
2022-09-05 17:24:15,35.231.39.205:26258,1037,901,3.17,0.851,317418305,165091452,17179869183,0,296311556,18.5,30,1056,11.9,137826918,39370974,10861394,881,2193,999424,80174120,0.138,56369800,190080447,198761532,0,542,18181595136
2022-09-05 17:24:30,35.231.39.205:26258,532,943,1.67,0.901,300038624,181926028,10668321147,539,9718824,41.1,34,1162,1.80,48260915,38941982,10749602,873,2217,999673,82250300,2.76,32946533,52402500,54245867,0,0,19852136448
2022-09-05 17:24:45,35.231.39.205:26258,518,4119,2.50,0.201,289585519,208517916,10809403915,0,55982380,508,31,906,1.80,15398502,76211226,1362204,1184,9964,1023724,4833903095,0.0739,36473570,127362024,128569062,0,294,19957518336
2022-09-05 17:25:00,35.231.39.205:26258,514,4948,4.33,0.779,283216225,289574747,10193013787,0,49453746,8.31,28,632,0,180875059,66234096,351013,1036,9364,999817,4832870651,0.0648,24331633,216035488,237135357,0,295,20890214400
2022-09-05 17:25:15,35.231.39.205:26258,567,5022,5,0.704,279969241,8568143101,10240209003,0,46263556,2.23,26,629,0.0200,200549786,49772696,997050,780,9239,999867,4832457673,0.702,3883455102,265352040,290940265,0,301,21135273984
2022-09-05 17:25:30,35.231.39.205:26258,600,4239,6,0.777,274131212,216979734,1128158043,0,59028,9.16,31,810,0.0200,183729562,50925609,1035072,786,9225,999708,4821100789,0.0606,16163361,146353356,149238681,0,282,21019111424
2022-09-05 17:25:45,35.231.39.205:26258,541,4308,4.50,0.713,270862548,206946958,1262929225,0,59028,5.35,28,466,0.0200,234405683,47345166,1235641,735,9691,999886,4810363371,0.136,15087207,256639846,261759610,0,287,21177708544
2022-09-05 17:26:00,35.231.39.205:26258,707,4558,3.17,0.762,266932605,173056982,9664612922,4,212205,4.39,23,362,0,168424858,48207595,1410847,759,9665,999755,4788888534,1.12,20548836,223198500,242237998,0,308,21054611456
2022-09-05 17:26:15,35.231.39.205:26258,615,4840,2.33,0.745,265512508,134972702,1184966988,0,268857,6.17,24,388,0,187578778,46366273,1265120,732,9677,999749,4772782407,0.0429,13296044,226094400,241457756,0,318,20978847744
2022-09-05 17:26:30,35.231.39.205:26258,519,4632,1.50,0.797,260671319,142564392,6040466925,0,268857,5.54,22,311,0,187266253,44012679,1384868,688,9586,1000728,4751307570,0.104,17158549,258257156,262131539,0,321,21008736256
2022-09-05 17:26:45,35.231.39.205:26258,424,4517,2.17,0.543,259871299,162487336,9768242075,0,268857,3.98,9,156,0,174378394,45710523,1681308,709,8967,999560,4740570152,0.0161,21713790,294108756,304120113,0,325,21029969920
2022-09-05 17:27:00,35.231.39.205:26258,161,3961,4,0.401,252879653,184046059,9765279938,0,2516300,68.5,17,214,0,224928154,45946679,1578752,709,7829,179601,4713726606,0.000359,23517837,219458803,230089446,0,326,19423105024
2022-09-05 17:27:15,35.231.39.205:26258,74.0,3688,5,0.234,250513182,203004313,9674699620,0,2516300,0.0367,23,221,0,257222246,50762676,1478315,782,7321,0,4702989188,0.000359,29206488,217020314,219491571,0,329,17271619584
2022-09-05 17:27:30,35.231.39.205:26258,0,3247,7.50,0.263,246278780,129100676,2083623704,0,2516300,0.0538,9,131,0,294108365,59339789,1312161,910,6540,0,4676145643,0.000359,23398972,261632395,265209388,0,326,14274396160
2022-09-05 17:27:45,35.231.39.205:26258,0,3066,8.33,0.252,245043200,120446429,120362543,0,0,0.0462,9,131,0,296291123,63271402,1242767,970,6224,0,4665408224,0.000359,2401238,225470785,225838530,0,330,13047209984
2022-09-05 15:05:45,35.231.69.179:26258,0,31.1,0,0.0215,461720,996236,10092336,0,0,0.00812,0,0,0,0,83.3,6589,1.09,1248,0,3398696,0,116244,491192,530056,0,2,290304000
2022-09-05 15:06:00,35.231.69.179:26258,0,1224,0,0.702,2910224,3548695,38390018,0,0,0.430,16,51,0,0,4429,364269,47.3,10743,0,8299478,0.459,5477117,11213439,11811163,0,296,436592640
2022-09-05 15:06:15,35.231.69.179:26258,0,341,0,0.718,5308950,11215782,57858684,0,0,0.785,10,35,0,0,6088,8657,64.6,18547,0,8197242,0,6339261,22378332,23624340,0,395,506155008
2022-09-05 15:06:30,35.231.69.179:26258,0,154,0,0.0361,4994722,11239643,3087007743,0,0,0.0125,0,0,0,0,2835,3777,30.0,6316,0,17941134,0,62914559,4067522,4110150,0,283,488038400
2022-09-05 15:06:45,35.231.69.179:26258,0,115,0,0.0131,5299652,11289632,66006245,0,0,0,0,0,0,0,2099,2824,22.3,5041,0,17610833,0,6935880,2144830,2157893,0,278,492007424
2022-09-05 15:07:00,35.231.69.179:26258,0,44.2,0,0.0331,5000041,277462,7688683,0,0,0.00312,0,0,0,0,589,1210,6.40,3734,0,17170431,0,2245699,0,0,0,486,502272000
2022-09-05 15:07:15,35.231.69.179:26258,0,39.7,0,0.0139,5238723,458587,7798783,0,0,0.00312,0,0,0,0,509,1095,5.53,3356,0,16950230,0,2516319,0,0,0,495,506212352
2022-09-05 15:07:30,35.231.69.179:26258,0,44.8,0,0.0136,5012182,450559,5093457,0,0,0,0,0,0,0,357843,2131,1333,2875,0,16399728,0,3218079,0,0,0,486,553463808
2022-09-05 15:07:45,35.231.69.179:26258,0,40.2,0,0.0151,5201214,455884,4854906,0,0,0,0,0,0,0,289968,1669,1174,2698,0,16179527,0,3318305,0,0,0,485,533942272
2022-09-05 15:08:00,35.231.69.179:26258,0,34.5,0.167,0.0127,5032095,425000,2218486,0,0,0,0,0,0,0,219029,1239,959,2431,0,15739125,0,4623470,0,0,0,484,543080448
2022-09-05 15:08:15,35.231.69.179:26258,0,33.1,0.167,0.0134,5195067,424918,3088055,0,0,0,0,0,0,0,196904,1126,881,2327,0,15408823,0,4614607,0,0,0,483,554147840
2022-09-05 15:08:30,35.231.69.179:26258,0,29.8,0.167,0.0163,5067064,456621,4002938,0,0,0,0,0,0,0,164587,947,758,2160,0,14968421,0,4436131,0,0,0,482,564998144
2022-09-05 15:08:45,35.231.69.179:26258,0,28.5,0.167,0.0127,5206018,482180,3088055,0,0,0,0,0,0,0,152364,881,708,2091,0,14748220,0,4255907,0,0,0,482,567427072
2022-09-05 15:09:00,35.231.69.179:26258,0,26.4,0,0.0152,5105043,594083,2420899,0,0,0.0275,0,0,0,0,132872,780,626,1976,0,14197718,0,4590140,0,0,0,479,560406528
2022-09-05 15:09:15,35.231.69.179:26258,0,25.4,0,0.0133,5229498,625868,2399927,0,0,0,0,0,0,0,124956,737,592,1927,0,13977517,0,4827643,0,0,0,478,562823168
2022-09-05 15:09:30,35.231.69.179:26258,0,24.0,0,0.0157,5144280,625212,2354707,0,0,0,0,0,0,0,111730,677,534,1843,0,13537115,0,5318901,0,0,0,474,570318848
2022-09-05 15:09:45,35.231.69.179:26258,9.82,23.3,0,0.0150,5258691,475053,23764226,0,0,0,0,0,0,0,106141,643,510,1806,0,13206814,0.0492,5187501,0,0,0,472,556118016
2022-09-05 15:10:00,35.231.69.179:26258,316,158,0.333,0.531,17555233,611969,70082887,0,0,0.160,0,0,0.0179,0,402977,1375507,516,1895,0,13788773,0.0159,742967,108793092,113364529,0,476,787267584
2022-09-05 15:10:15,35.231.69.179:26258,514,210,0.333,0.549,27158926,637852,29150412,0,0,0.153,1,11,0.0392,0,515520,1941639,516,1927,0,13600030,0.0476,467279,178928787,186532155,0,476,805736448
2022-09-05 15:10:30,35.231.69.179:26258,777,307,0.833,0.495,42347426,775776,16362666,0,0,0.136,1,10,0.0717,0,1061296,2917311,553,1988,0,13128171,0.0159,362258,161400930,168277914,0,476,1174605824
2022-09-05 15:10:45,35.231.69.179:26258,857,345,1.17,0.547,52412600,788170,9049501,0,0,0.171,0,0,0.0600,0,1131720,3344727,551,1980,0,12939427,0.0317,302946,178657215,186260081,0,477,2108473344
2022-09-05 15:11:00,35.231.69.179:26258,857,324,1.17,0.536,71771878,846560,10673241,0,0,0.137,1,6,0.0400,0,1224862,872054,559,2047,0,12561939,0.0156,336923,263075860,272781751,0,475,2437615616
2022-09-05 15:11:15,35.231.69.179:26258,857,348,1.33,0.492,78163883,1374476,10519113,0,0,0.190,1,9,0.0200,0,1457776,943899,592,2061,0,16950230,0.0156,310667,200221493,231809511,0,475,1002561536
2022-09-05 15:11:30,35.231.69.179:26258,857,391,1.33,0.483,94367843,1666661,9957325,0,0,0.105,1,9,0,0,1671908,1074273,608,2082,0,16803429,0.0313,272605,181968170,189192177,0,475,1014308864
2022-09-05 15:11:45,35.231.69.179:26258,857,410,1.17,0.397,98531144,1637537,7834891,0,0,0.130,0,0,0,0,1709265,1132506,604,2016,0,16730029,0.0313,219464,135738263,143703908,0,475,1095770112
2022-09-05 15:12:00,35.231.69.179:26258,857,446,1.17,0.411,109306393,984568,5640199,0,0,0.107,1,15,0,0,1781039,1240315,597,2033,0,16546528,0,176091,116576531,126026118,0,475,1038987264
2022-09-05 15:12:15,35.231.69.179:26258,857,461,1.17,0.427,115308954,721702,5379081,0,0,0.104,0,0,0,0,1813262,1287765,594,2041,0,16473128,0.0156,161652,122501788,128888990,0,475,1062649856
2022-09-05 15:12:30,35.231.69.179:26258,857,520,1,0.346,126041378,1829497,5267075,0,0,0.0662,0,0,0,0,3035524,1460736,777,2062,0,16326327,0.0313,141260,117230375,124040849,0,486,1447424000
2022-09-05 15:12:45,35.231.69.179:26258,857,533,1,0.393,131855607,1825929,5359656,0,0,0.0819,1,8,0,0,3032871,1496950,769,2070,0,16210984,0.0313,135368,121235011,127591465,0,485,1370972160
2022-09-05 15:13:00,35.231.69.179:26258,857,554,0.833,0.400,143621636,1831730,6913220,0,0,0.154,0,0,0,0,3018560,1564694,753,2082,0,16043212,0.0156,138617,133683383,140462530,0,483,1313959936
2022-09-05 15:13:15,35.231.69.179:26258,857,563,0.833,0.374,148418546,615409,6807680,0,0,0.0837,0,0,0,0,3009358,1590663,746,2087,0,15959326,0.0625,138144,124031834,130399890,0,481,1300766720
2022-09-05 15:13:30,35.231.69.179:26258,857,587,1,0.390,159450402,3019410,18678659,0,0,0.0656,0,0,0,0,7404820,1649459,1445,2099,0,28227665,0,283434,121694613,128604167,0,479,2101170176
2022-09-05 15:13:45,35.231.69.179:26258,857,596,0.833,0.397,165771179,3003964,18670379,0,0,0.120,0,0,0,0,7220673,1678173,1410,2106,0,28038921,0.0469,265378,143374407,150557463,0,478,1922580480
2022-09-05 15:14:00,35.231.69.179:26258,857,610,1.17,0.394,177284047,3319415,18686349,0,0,0.0875,0,0,0,0,8452424,1717345,1600,2115,0,27661434,0.0156,261100,128727562,135203099,0,474,2055802880
2022-09-05 15:14:15,35.231.69.179:26258,857,617,1.33,0.421,183528314,2940297,15699233,0,0,0.0844,1,9,0,0,9358164,1737012,1741,2120,0,27378318,0.0625,178705,139046777,145836164,0,472,2038726656
2022-09-05 15:14:30,35.231.69.179:26258,857,628,1.33,0.401,195614240,2998700,6423697,0,0,0.0506,1,5,0,0,9815200,1771647,1807,2128,0,27000831,0.0156,141871,138011722,144895913,0,470,1874608128
2022-09-05 15:14:45,35.231.69.179:26258,857,634,1.50,0.396,196476674,1916833,6544203,0,0,0.0981,0,0,0,0,9619543,1790532,1771,2135,0,26812087,0.0156,144718,138351161,145163472,0,470,1778503680
2022-09-05 15:15:00,35.231.69.179:26258,857,647,1.50,0.389,191538353,934604,6822437,0,0,0.0900,0,0,0,0,9286726,1829666,1709,2141,0,26340228,0,147775,137790252,144323460,0,470,1688723456
2022-09-05 15:15:15,35.231.69.179:26258,857,653,1.17,0.416,189575465,462086,7566446,0,0,0.151,0,0,0,0,9139481,1849069,1682,2144,0,26151484,0.0156,155311,135201650,142215115,0,470,1655750656
2022-09-05 15:15:30,35.231.69.179:26258,857,665,0.833,0.400,184814684,466998,7653214,0,0,0.0888,0,0,0,0,8872700,1887587,1633,2151,0,25773997,0.0156,158377,144641960,151088319,0,469,1676795904
2022-09-05 15:15:45,35.231.69.179:26258,857,671,0.667,0.393,179258022,457784,7412747,0,0,0.103,1,15,0,0,8753155,1903830,1610,2154,0,25490882,0.0313,159404,147454124,154795030,0,469,1694994432
2022-09-05 15:16:00,35.231.69.179:26258,857,682,0.500,0.392,174065692,428181,6510329,0,0,0.0600,1,11,0,0,8548269,1937082,1571,2159,0,25113394,0.0625,153091,146560597,152598526,0,469,1680195584
2022-09-05 15:16:15,35.231.69.179:26258,857,687,0.500,0.390,172241743,383180,6275704,0,0,0.0837,0,0,0,0,8449281,1953683,1552,2163,0,24924651,0.0781,144609,140697940,147379659,0,469,1737801728
2022-09-05 15:16:30,35.231.69.179:26258,857,697,0.333,0.385,172298282,377568,6093900,0,0,0.0650,0,0,0,0,8260549,1985204,1515,2167,0,24452791,0.0156,139572,143603290,150200353,0,469,1739251712
2022-09-05 15:16:45,35.231.69.179:26258,857,701,0.500,0.399,173706826,395181,5941834,0,0,0.0581,0,0,0,0,8165926,1999811,1497,2169,0,24264048,0,134776,144318616,151358186,0,469,1767137280
2022-09-05 15:17:00,35.231.69.179:26258,857,710,0.667,0.409,175673895,419988,6377315,0,0,0.102,0,0,0,0,7989915,2028219,1464,2173,0,23886560,0.0156,142565,151263738,157443582,0,469,1784004608
2022-09-05 15:17:15,35.231.69.179:26258,857,715,0.833,0.399,176206304,434845,6452265,0,0,0.116,1,15,0,0,7905445,2041535,1447,2176,0,23603445,0,144169,157358293,165357882,0,469,1802780672
2022-09-05 15:17:30,35.231.69.179:26258,857,723,1.17,0.406,178794270,536804,6379131,0,0,0.110,1,7,0,0,8053828,2067262,1467,2179,0,23225957,0.0156,143597,157760930,164655225,0,469,2002415616
2022-09-05 15:17:45,35.231.69.179:26258,857,727,1,0.392,179838171,539906,6204207,0,0,0.103,0,0,0,0,7973920,2079271,1452,2181,0,23037214,0,140169,155358116,162034143,0,469,1981419520
2022-09-05 15:18:00,35.231.69.179:26258,857,734,0.833,0.374,182064573,489666,5898511,0,0,0.118,0,0,0,0,7821159,2101163,1423,2184,0,22565355,0.0313,132610,156041802,162443635,0,469,1964515328
2022-09-05 15:18:15,35.231.69.179:26258,857,738,0.667,0.402,184782396,397884,5982528,0,0,0.0905,1,2,0,0,7748205,2111901,1409,2185,0,22376611,0.0313,135682,152494942,159234646,0,469,1979531264
2022-09-05 15:18:30,35.231.69.179:26258,857,745,1.17,0.390,185061263,400702,6054132,0,0,0.0738,0,0,0,0,7611113,2133516,1383,2188,0,21999123,0.0313,133059,149051113,155563924,0,469,2057707520
2022-09-05 15:18:45,35.231.69.179:26258,857,748,1.17,0.383,185769687,390102,6001565,0,0,0.109,1,17,0,0,7544853,2143445,1370,2190,0,27661434,0.0781,130997,152644434,160072938,0,469,2056785920
2022-09-05 15:19:00,35.231.69.179:26258,857,755,1.17,0.394,187232482,394247,5802048,0,0,0.0612,1,14,0,0,7419017,2162632,1346,2193,0,27577548,0.0313,128755,161384221,168302673,0,469,2032214016
2022-09-05 15:19:15,35.231.69.179:26258,857,757,1.33,0.395,189067928,382419,5623526,0,0,0.0925,0,0,0,0,7357074,2171800,1334,2194,0,27535605,0,127280,162914936,169489410,0,469,2018119680
2022-09-05 15:19:30,35.231.69.179:26258,857,763,1,0.388,190473986,393385,5649034,0,0,0.139,0,0,0,0,7239641,2189308,1312,2197,0,27430747,0.0156,130030,158291709,164733343,0,469,2063020032
2022-09-05 15:19:45,35.231.69.179:26258,857,766,1.17,0.404,190825295,410071,5728719,0,0,0.0644,1,4,0,0,7183199,2198463,1301,2198,0,27388804,0.0156,132855,167057709,173465109,0,469,2013024256
2022-09-05 15:20:00,35.231.69.179:26258,857,771,1.33,0.415,192930569,394322,5722290,0,0,0.0938,0,0,0,0,7075099,2214658,1280,2200,0,27304918,0.0156,131908,164174660,170991962,0,469,2102153216
2022-09-05 15:20:15,35.231.69.179:26258,857,774,1.33,0.391,193493232,480414,5890472,0,0,0.104,1,16,0,0,7021900,2222145,1270,2201,0,27189575,0.0313,135034,164684328,172075601,0,469,2091126784
2022-09-05 15:20:30,35.231.69.179:26258,857,779,1,0.394,195194598,3479087,6735846,0,0,0.145,1,14,0,0,8040379,2238281,1432,2204,0,26895973,0.0156,142184,171427918,178611616,0,469,2986672128
2022-09-05 15:20:45,35.231.69.179:26258,857,782,0.833,0.487,195763490,7212645,7664575,0,0,0.110,0,0,0,0,9835300,2244995,1721,2205,0,26749173,0.0156,146495,162400565,168928444,0,469,4216193024
2022-09-05 15:21:00,35.231.69.179:26258,857,788,0.500,0.387,197669570,7751925,7993137,0,0,0.0869,0,0,0,0,11728699,2260001,2024,2208,0,26382171,0.0156,153105,167987711,174755395,0,469,5167104000
